0.001000, 5000.000000, 5000.000000, 5000.000000, -0.000175, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.002000, 5000.000000, 5000.000000, 5000.000000, -0.000349, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.003000, 5000.000000, 5000.000000, 5000.000000, -0.000524, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.004000, 5000.000000, 5000.000000, 5000.000000, -0.000698, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.005000, 5000.000000, 5000.000000, 5000.000000, -0.000873, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.006000, 5000.000000, 5000.000000, 5000.000000, -0.001047, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.007000, 5000.000000, 5000.000000, 5000.000000, -0.001222, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.008000, 5000.000000, 5000.000000, 5000.000000, -0.001396, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.009000, 5000.000000, 5000.000000, 5000.000000, -0.001571, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.010000, 5000.000000, 5000.000000, 5000.000000, -0.001745, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.011000, 5000.000000, 5000.000000, 5000.000000, -0.001920, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.012000, 5000.000000, 5000.000000, 5000.000000, -0.002094, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.013000, 5000.000000, 5000.000000, 5000.000000, -0.002269, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.014000, 5000.000000, 5000.000000, 5000.000000, -0.002443, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.015000, 5000.000000, 5000.000000, 5000.000000, -0.002618, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.016000, 5000.000000, 5000.000000, 5000.000000, -0.002793, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.017000, 5000.000000, 5000.000000, 5000.000000, -0.002967, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.018000, 5000.000000, 5000.000000, 5000.000000, -0.003142, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.019000, 5000.000000, 5000.000000, 5000.000000, -0.003316, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.020000, 5000.000000, 5000.000000, 5000.000000, -0.003491, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.021000, 5000.000000, 5000.000000, 5000.000000, -0.003665, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.022000, 5000.000000, 5000.000000, 5000.000000, -0.003840, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.023000, 5000.000000, 5000.000000, 5000.000000, -0.004014, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.024000, 5000.000000, 5000.000000, 5000.000000, -0.004189, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.025000, 5000.000000, 5000.000000, 5000.000000, -0.004363, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.026000, 5000.000000, 5000.000000, 5000.000000, -0.004538, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.027000, 5000.000000, 5000.000000, 5000.000000, -0.004712, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.028000, 5000.000000, 5000.000000, 5000.000000, -0.004887, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.029000, 5000.000000, 5000.000000, 5000.000000, -0.005061, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.030000, 5000.000000, 5000.000000, 5000.000000, -0.005236, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.031000, 5000.000000, 5000.000000, 5000.000000, -0.005411, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.032000, 5000.000000, 5000.000000, 5000.000000, -0.005585, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.033000, 5000.000000, 5000.000000, 5000.000000, -0.005760, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.034000, 5000.000000, 5000.000000, 5000.000000, -0.005934, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.035000, 5000.000000, 5000.000000, 5000.000000, -0.006109, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.036000, 5000.000000, 5000.000000, 5000.000000, -0.006283, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.037000, 5000.000000, 5000.000000, 5000.000000, -0.006458, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.038000, 5000.000000, 5000.000000, 5000.000000, -0.006632, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.039000, 5000.000000, 5000.000000, 5000.000000, -0.006807, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.040000, 5000.000000, 5000.000000, 5000.000000, -0.006981, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.041000, 5000.000000, 5000.000000, 5000.000000, -0.007156, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.042000, 5000.000000, 5000.000000, 5000.000000, -0.007330, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.043000, 5000.000000, 5000.000000, 5000.000000, -0.007505, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.044000, 5000.000000, 5000.000000, 5000.000000, -0.007679, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.045000, 5000.000000, 5000.000000, 5000.000000, -0.007854, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.046000, 5000.000000, 5000.000000, 5000.000000, -0.008028, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.047000, 5000.000000, 5000.000000, 5000.000000, -0.008203, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.048000, 5000.000000, 5000.000000, 5000.000000, -0.008378, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.049000, 5000.000000, 5000.000000, 5000.000000, -0.008552, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.050000, 5000.000000, 5000.000000, 5000.000000, -0.008727, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.051000, 5000.000000, 5000.000000, 5000.000000, -0.008901, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.052000, 5000.000000, 5000.000000, 5000.000000, -0.009076, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.053000, 5000.000000, 5000.000000, 5000.000000, -0.009250, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.054000, 5000.000000, 5000.000000, 5000.000000, -0.009425, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.055000, 5000.000000, 5000.000000, 5000.000000, -0.009599, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.056000, 5000.000000, 5000.000000, 5000.000000, -0.009774, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.057000, 5000.000000, 5000.000000, 5000.000000, -0.009948, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.058000, 5000.000000, 5000.000000, 5000.000000, -0.010123, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.059000, 5000.000000, 5000.000000, 5000.000000, -0.010297, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.060000, 5000.000000, 5000.000000, 5000.000000, -0.010472, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.061000, 5000.000000, 5000.000000, 5000.000000, -0.010646, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.062000, 5000.000000, 5000.000000, 5000.000000, -0.010821, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.063000, 5000.000000, 5000.000000, 5000.000000, -0.010996, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.064000, 5000.000000, 5000.000000, 5000.000000, -0.011170, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.065000, 5000.000000, 5000.000000, 5000.000000, -0.011345, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.066000, 5000.000000, 5000.000000, 5000.000000, -0.011519, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.067000, 5000.000000, 5000.000000, 5000.000000, -0.011694, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.068000, 5000.000000, 5000.000000, 5000.000000, -0.011868, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.069000, 5000.000000, 5000.000000, 5000.000000, -0.012043, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.070000, 5000.000000, 5000.000000, 5000.000000, -0.012217, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.071000, 5000.000000, 5000.000000, 5000.000000, -0.012392, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
0.072000, 5000.000000, 5000.000000, 5000.000000, -0.012566, -0.000000, -0.000000, 0.174533, -0.000003, 0.000002
